Date,BTC,ETH,SNT,EUR
25/02/2023,23190.4354,1608.771,0.0292538345,0.9448
24/02/2023,23938.3238,1650.2095,0.0297573684,0.94834
23/02/2023,24189.6192,1643.3021,0.02965884501,0.94491
22/02/2023,24453.2537,1660.3077,0.02967746856,0.94143
21/02/2023,24840.3916,1704.326262,0.0301788183,0.93805
20/02/2023,24295.4446,1682.0428,0.03105769834,0.9356
19/02/2023,24632.5653,1692.5501,0.03026757209,0.9328
18/02/2023,24566.9638,1688.2629,0.02991474525,0.9328
17/02/2023,23549.9584,1637.0959,0.02970695744,0.93659
16/02/2023,24331.04759,1670.370445,0.0283685281,0.93575
15/02/2023,22202.6563,1557.0171,0.02951426647,0.9362
14/02/2023,21773.52817,1513.296178,0.02751182074,0.93266
13/02/2023,21784.9464,1525.3292,0.02686736068,0.9328
12/02/2023,21864.4863,1546.8055,0.02787705015,0.93445
11/02/2023,21635.5236,1520.3617,0.02839115452,0.93445
10/02/2023,21788.52851,1552.452911,0.02787617496,0.93712
09/02/2023,22961.8383,1658.3829,0.02788375708,0.92985
08/02/2023,23251.8694,1678.3319,0.02997441489,0.93175
07/02/2023,22756.372,1621.524,0.03028932449,0.93417
06/02/2023,22931.35882,1638.048585,0.02937969655,0.93244
05/02/2023,23324.6017,1673.9454,0.02941127241,0.92355
04/02/2023,23431.6868,1672.5805,0.03107348965,0.92355
03/02/2023,23468.9785,1652.171,0.03210527728,0.92276
02/02/2023,23719.3791,1655.6512,0.03349633761,0.91651
01/02/2023,23130.9161,1598.7421,0.03264657044,0.91592
31/01/2023,22833.314,1577.6944,0.02639338227,0.92106
30/01/2023,23749.461,1659.9173,0.02545620039,0.92017
29/01/2023,23024.957,1581.5592,0.02731993836,0.91975
28/01/2023,23071.4588,1607.3429,0.02653772075,0.91975
27/01/2023,23018.1861,1612.7875,0.02744986946,0.92122
26/01/2023,23075.99594,1623.572177,0.0264313182,0.92037
25/01/2023,22633.85278,1570.711174,0.02629724525,0.91764
24/01/2023,22917.8383,1629.7305,0.02515295312,0.92011
23/01/2023,22717.532,1630.5893,0.02616965229,0.9207
22/01/2023,22777.8509,1629.5682,0.0255893318,0.91935
21/01/2023,22667.3593,1661.3314,0.02586673016,0.91935
20/01/2023,21074.94553,1553.230457,0.02556885038,0.92311
19/01/2023,20669.59581,1517.95966,0.02394536981,0.92555
18/01/2023,21136.70788,1565.293758,0.02318896303,0.92418
17/01/2023,21183.01845,1577.819767,0.02512275229,0.92617
16/01/2023,20874.78748,1553.058044,0.02449253202,0.92379
15/01/2023,20951.2141,1552.4133,0.02425046895,0.92185
14/01/2023,19921.96716,1453.167314,0.02392466699,0.92185
13/01/2023,18851.0079,1418.2492,0.02276988846,0.92517
12/01/2023,17943.63093,1388.182987,0.02204316765,0.92431
11/01/2023,17439.74515,1335.75436,0.02169209872,0.93028
10/01/2023,17179.14283,1321.539213,0.0211721614,0.93182
09/01/2023,17114.08109,1288.118039,0.0209774226,0.92949
08/01/2023,16943.76168,1263.156131,0.02020767772,0.93775
07/01/2023,16951.15832,1269.304968,0.01943818723,0.93775
06/01/2023,16831.1192,1251.0164,0.01947352867,0.94164
05/01/2023,16852.13279,1257.390386,0.0194424764,0.95047
04/01/2023,16674.5087,1214.9439,0.01937318899,0.94162
03/01/2023,16673.74875,1214.772991,0.0191144154,0.94755
02/01/2023,16617.2544,1201.323435,0.01910640822,0.9385
01/01/2023,16537.4542,1197.1444,0.01890889402,0.93225
31/12/2022,16608.07087,1200.644747,0.01860048253,0.93225
30/12/2022,16636.99312,1201.761285,0.01846387734,0.93567
29/12/2022,16547.53492,1190.805154,0.01877241834,0.93733
28/12/2022,16706.2494,1212.82112,0.01876151291,0.9418
27/12/2022,16919.82303,1228.551574,0.0199625738,0.93838
26/12/2022,16832.92337,1219.770522,0.02057212499,0.94075
25/12/2022,16836.196,1221.8455,0.0208489671,0.94137
24/12/2022,16779.5308,1220.410523,0.02107223942,0.94137
23/12/2022,16819.7954,1218.169383,0.02092587783,0.94137
22/12/2022,16818.78091,1214.764217,0.02085555662,0.9445
21/12/2022,16901.38001,1218.982117,0.02081205799,0.94356
20/12/2022,16441.86651,1170.24341,0.0208435368,0.940601
19/12/2022,16741.11829,1186.875971,0.01995274045,0.9412
18/12/2022,16779.0901,1189.663264,0.02088605094,0.94345
17/12/2022,16636.47029,1169.16453,0.02049816887,0.94345
16/12/2022,17358.52252,1267.817677,0.02055980076,0.942285
15/12/2022,17794.87527,1310.008051,0.0224912103,0.93986
14/12/2022,17779.86762,1322.697562,0.02315118326,0.93841
13/12/2022,17202.4905,1275.005702,0.02347540202,0.94098
12/12/2022,17089.44609,1263.242563,0.02282982337,0.94806
11/12/2022,17129.86355,1266.763509,0.02309319847,0.94815
10/12/2022,17128.16109,1262.762063,0.02349598117,0.94783
09/12/2022,17226.67597,1280.575767,0.02301829127,0.94783
08/12/2022,16835.04924,1231.761843,0.02262167017,0.94764
07/12/2022,17089.81611,1271.07482,0.02221430774,0.95195
06/12/2022,16967.68378,1259.408605,0.02288043257,0.9521
05/12/2022,17112.09583,1279.645298,0.02292245486,0.9516
04/12/2022,16880.83041,1240.853428,0.02320098133,0.949
03/12/2022,17092.1973,1294.8408,0.02293741878,0.949
02/12/2022,16972.46462,1275.835856,0.0232440216,0.95131
01/12/2022,17165.41157,1294.835894,0.02314754089,0.9525
30/11/2022,16438.7456,1217.14,0.02328847776,0.968965
29/11/2022,16213.3896,1168.7013,0.02234908289,0.966005
28/11/2022,16425.21291,1194.281155,0.02201716345,0.963
27/11/2022,16457.25328,1205.801239,0.02275526733,0.9602
26/11/2022,16513.9287,1198.4439,0.02280399282,0.9602
25/11/2022,16609.3759,1204.774,0.02274083471,0.96133
24/11/2022,16624.7795,1186.067,0.02389314652,0.96105
23/11/2022,16221.67,1138.829,0.02282087461,0.965415
22/11/2022,15781.03008,1107.693913,0.0218325661,0.973445
21/11/2022,16286.8064,1143.382,0.02090560024,0.976855
20/11/2022,16704.48043,1219.821308,0.02120462184,0.9666
19/11/2022,16704.6214,1212.813971,0.02271477381,0.9666
18/11/2022,16692.92278,1200.797267,0.02143989368,0.966655
17/11/2022,16670.39512,1217.59653,0.02111795253,0.968382
16/11/2022,16898.2358,1253.7473,0.02141666288,0.962
15/11/2022,16614.28715,1242.079348,0.0218473992,0.963695
14/11/2022,16331.35218,1223.653758,0.02115831213,0.968155
13/11/2022,16800.9926,1259.0258,0.02030278866,0.96405
12/11/2022,17047.8221,1290.4865,0.02135939663,0.96405
11/11/2022,17592.6207,1298.9448,0.02221062499,0.967755
10/11/2022,15897.5166,1099.633444,0.02313968853,0.982745
09/11/2022,18545.16182,1333.58082,0.01948386537,0.996205
08/11/2022,20590.7499,1567.4369,0.025282386,0.990895
07/11/2022,20918.1723,1572.8043,0.02850638992,1.000705
06/11/2022,21302.3297,1626.7032,0.02837915769,1.00165
05/11/2022,21145.628,1643.8873,0.0295792042,1.00165
04/11/2022,20205.27906,1530.997575,0.02971288176,1.008625
03/11/2022,20150.54441,1518.775211,0.02817629985,1.02525
02/11/2022,20481.979,1578.719,0.02769690044,1.014035
01/11/2022,20495.70599,1571.898057,0.02854918782,1.014305
31/10/2022,20620.8161,1589.0586,0.02854804317,1.011995
30/10/2022,20809.80881,1619.152889,0.02833048901,1.00355
29/10/2022,20595.37894,1554.4098,0.02915573698,1.00355
28/10/2022,20292.40585,1514.216064,0.02915812054,1.006385
27/10/2022,20766.80989,1566.498187,0.02802961775,1.00245
26/10/2022,20081.82064,1459.724557,0.02880918843,0.992605
25/10/2022,19330.2129,1343.3106,0.02833037255,1.005075
24/10/2022,19564.5146,1363.0932,0.02756271328,1.013075
23/10/2022,19203.7979,1313.0186,0.02757324899,1.01405
22/10/2022,19162.5376,1299.598,0.02712533535,1.01405
21/10/2022,19042.7405,1282.9002,0.0271960274,1.015785
20/10/2022,19123.6291,1285.6969,0.02708027769,1.020125
19/10/2022,19329.1763,1310.3055,0.02669711706,1.023625
18/10/2022,19546.0154,1330.8539,0.02758670164,1.014595
17/10/2022,19256.40623,1305.280202,0.02849479677,1.016265
16/10/2022,19066.0574,1275.0055,0.02793957795,1.02845
15/10/2022,19182.2476,1296.634,0.02855055965,1.02845
14/10/2022,19380.65578,1287.291287,0.02985931709,1.028675
13/10/2022,19155.03423,1294.896552,0.03249855687,1.022445
12/10/2022,19060.6544,1280.2618,0.02916089705,1.032895
11/10/2022,19133.07734,1290.34819,0.02702267007,1.023605
10/10/2022,19443.0047,1322.7366,0.02743758502,1.031865
09/10/2022,19415.1815,1315.5734,0.02845866207,1.02668
08/10/2022,19533.27671,1331.742277,0.02816652837,1.02668
07/10/2022,19956.8027,1361.288,0.02807338892,1.024475
06/10/2022,20157.0733,1358.6797,0.02812452065,1.020305
05/10/2022,20339.9766,1369.288,0.02836490471,1.013895
04/10/2022,19621.4414,1329.7521,0.0285909846,1.002845
03/10/2022,19057.6437,1285.278216,0.02802468517,1.020375
02/10/2022,19311.0991,1319.7301,0.02768579988,1.01991
01/10/2022,19424.06007,1337.383616,0.02821015578,1.01991
30/09/2022,19595.19645,1345.393796,0.02822963627,1.02205
29/09/2022,19417.11887,1345.846463,0.02872564853,1.022185
28/09/2022,19109.88148,1343.341991,0.02831915414,1.030585
27/09/2022,19224.7583,1349.3468,0.02837644712,1.04388
26/09/2022,18802.6997,1311.5121,0.02913039173,1.03968
25/09/2022,18923.4988,1338.093,0.02904822887,1.03203
24/09/2022,19290.27961,1340.063003,0.03015175656,1.03203
23/09/2022,19404.73613,1339.28325,0.03107072322,1.02915
22/09/2022,18480.42574,1261.130984,0.03177602265,1.015995
21/09/2022,18873.9083,1337.8963,0.0292189456,1.013345
20/09/2022,19537.1129,1401.509559,0.02873793226,1.002405
19/09/2022,19420.56091,1362.696456,0.02849032849,0.998735
18/09/2022,20121.8493,1488.838918,0.0279630707,0.99847
17/09/2022,19803.71233,1449.230219,0.03116417105,0.99847
16/09/2022,19702.014,1493.868,0.02975432679,0.999625
15/09/2022,20221.79021,1655.166316,0.03005931721,0.999635
14/09/2022,20175.70209,1591.41389,0.02975794484,0.999825
13/09/2022,22399.97823,1742.588434,0.03050272063,1.000355
12/09/2022,21818.60296,1784.625042,0.0351943959,0.98615
11/09/2022,21648.39,1797.1989,0.03115135975,0.98485
10/09/2022,21362.69347,1740.804001,0.02984443479,0.98485
09/09/2022,19324.6317,1653.8723,0.0299605963,0.995025
08/09/2022,19283.33315,1647.238134,0.02928853332,1.003245
07/09/2022,18785.90733,1575.18707,0.02797297141,1.002975
06/09/2022,19786.6074,1632.183137,0.02711169842,1.009255
05/09/2022,20000.39948,1594.498923,0.02853110692,1.006995
04/09/2022,19830.80646,1574.022276,0.02880123873,1.00425
03/09/2022,19957.5713,1594.4149,0.02840667873,1.00425
02/09/2022,20123.43013,1604.147018,0.02852611485,1.002895
01/09/2022,20053.474,1572.8162,0.02890528232,1.005815
31/08/2022,19794.2573,1540.1108,0.02920657417,0.994645
30/08/2022,20295.05747,1569.090083,0.02918371372,0.997445
29/08/2022,19539.5807,1441.0825,0.02934990981,0.998752
28/08/2022,20032.7284,1508.0004,0.02826530183,1.00345
27/08/2022,20254.82006,1535.242664,0.02863754553,1.00345
26/08/2022,21563.19311,1705.004678,0.02822421804,1.002085
25/08/2022,21367.72491,1660.851074,0.0303627569,1.004285
24/08/2022,21512.99519,1667.741148,0.02924957664,1.005195
23/08/2022,21412.8329,1629.7592,0.02914308504,1.00235
22/08/2022,21511.40548,1624.192761,0.0289474302,1.006325
21/08/2022,21138.10908,1582.116312,0.02945851612,0.995835
20/08/2022,20836.67633,1618.057728,0.02911100811,0.995835
19/08/2022,23192.0722,1848.7237,0.02878270166,0.996405
18/08/2022,23338.393,1847.735246,0.03258722712,0.990335
17/08/2022,23858.86042,1892.87299,0.03307743739,0.983526
16/08/2022,24088.5357,1917.3466,0.03401334831,0.983485
15/08/2022,24300.94304,1950.426503,0.03447041073,0.982865
14/08/2022,24443.20772,1997.8545,0.03491978034,0.974325
13/08/2022,24399.2979,1974.6185,0.03532654976,0.974325
12/08/2022,23934.3906,1897.582,0.03507395758,0.974995
11/08/2022,23956.8358,1867.474228,0.03466121005,0.967985
10/08/2022,23145.39408,1710.543852,0.0336487737,0.968865
09/08/2022,23817.559,1785.4938,0.03222648709,0.978835
08/08/2022,23173.56449,1707.436681,0.03403225297,0.980665
07/08/2022,22941.6741,1696.5739,0.03319869838,0.982235
06/08/2022,23296.01436,1742.544328,0.03332643952,0.982235
05/08/2022,22603.22935,1615.141116,0.03294144013,0.982235
04/08/2022,22817.3353,1626.124886,0.03167399166,0.976885
03/08/2022,22986.79764,1641.113058,0.03172622773,0.985505
02/08/2022,23281.93087,1641.834316,0.03257105742,0.980855
01/08/2022,23311.5556,1691.5817,0.03379091085,0.973285
31/07/2022,23635.63636,1707.158871,0.03201256435,0.97795
30/07/2022,23789.5514,1739.2731,0.0313932293,0.97795
29/07/2022,23852.00876,1736.437411,0.03138456005,0.981125
28/07/2022,22954.99807,1648.385207,0.03131074733,0.985235
27/07/2022,21279.62235,1462.783344,0.03048212971,0.988735
26/07/2022,21317.184,1451.74,0.02873913352,0.987545
25/07/2022,22583.91577,1607.725798,0.02854753016,0.978765
24/07/2022,22459.03629,1559.141487,0.03090839848,0.979
23/07/2022,22683.3616,1546.9792,0.0306496692,0.979
22/07/2022,23153.3584,1586.2305,0.03092138516,0.976895
21/07/2022,23219.1382,1531.9813,0.03096656682,0.982635
20/07/2022,23409.933,1556.3268,0.03071824666,0.981315
19/07/2022,22517.0955,1597.162684,0.03209388932,0.976755
18/07/2022,20787.37682,1346.946369,0.0311920431,0.983545
17/07/2022,21207.85095,1363.644408,0.02975296883,0.99138
16/07/2022,20825.95713,1242.129491,0.03040711355,0.99138
15/07/2022,20587.367,1202.1311,0.02999300111,0.992345
14/07/2022,20241.3541,1121.1215,0.02943754633,1.000995
13/07/2022,19330.0263,1041.4937,0.02916456526,0.991785
12/07/2022,19961.3584,1106.729634,0.02824249061,0.99365
11/07/2022,20849.27192,1175.965972,0.02786820308,0.993565
10/07/2022,21584.98166,1222.185401,0.02997779501,0.98175
09/07/2022,21594.39562,1222.001238,0.03136170753,0.98175
08/07/2022,21654.1355,1247.103757,0.03076684006,0.983805
07/07/2022,20562.57347,1191.386285,0.03059471234,0.984765
06/07/2022,20209.97547,1139.118762,0.03022356379,0.982875
05/07/2022,20219.6652,1155.2573,0.03047297658,0.976295
04/07/2022,19317.458,1081.6856,0.03202156123,0.95948
03/07/2022,19249.3473,1070.315094,0.03006084765,0.9589
02/07/2022,19266.38852,1062.563525,0.02949742003,0.9589
01/07/2022,19922.81905,1073.686462,0.02899218084,0.96082
30/06/2022,20117.9242,1103.895,0.02778694027,0.9538
29/06/2022,20278.898,1148.0614,0.02889215938,0.9569
28/06/2022,20715.20137,1197.904507,0.02988756089,0.95009
27/06/2022,21036.933,1205.8617,0.03042941252,0.94368
26/06/2022,21504.60597,1248.067063,0.02957910088,0.94725
25/06/2022,21221.5269,1230.390778,0.03022436996,0.94725
24/06/2022,21097.6645,1149.156,0.03039307175,0.94821
23/06/2022,19975.72993,1057.690207,0.02962301193,0.95168
22/06/2022,20722.22585,1134.108596,0.02817332319,0.94548
21/06/2022,20577.5997,1132.7445,0.02911358124,0.94924
20/06/2022,20580.038,1132.8838,0.02821496702,0.9505
19/06/2022,19010.4765,1000.821,0.02763611806,0.9528
18/06/2022,20461.9237,1093.1285,0.02700863251,0.9528
17/06/2022,20406.0243,1072.133,0.02756252832,0.95493
16/06/2022,22579.09595,1241.454354,0.02633892894,0.94655
15/06/2022,22174.8006,1216.3363,0.02887636862,0.96293
14/06/2022,22456.7808,1209.600814,0.02745272239,0.9595
13/06/2022,26599.66116,1446.288167,0.02769332826,0.95762
12/06/2022,28415.5422,1539.1446,0.03195921275,0.950765
11/06/2022,29095.1811,1673.366383,0.03429929426,0.950765
10/06/2022,30078.13233,1799.73866,0.03667080775,0.95059
09/06/2022,30212.85108,1803.317294,0.03948770844,0.93895
08/06/2022,31120.2203,1823.3981,0.0398158168,0.93223
07/06/2022,31380.1353,1881.2685,0.04102039996,0.93435
06/06/2022,29930.4593,1819.086978,0.04279558489,0.93479
05/06/2022,29847.32634,1834.507594,0.04473645306,0.93285
04/06/2022,29705.77615,1795.281447,0.04242901526,0.93285
03/06/2022,30461.94854,1850.402662,0.04307659901,0.9326
02/06/2022,29795.17499,1830.217022,0.04236820207,0.93065
01/06/2022,31779.99955,1956.342982,0.03873582511,0.93983
31/05/2022,31734.2022,2008.0673,0.03823367374,0.93193
30/05/2022,29468.0772,1821.1235,0.03804980993,0.9275
29/05/2022,29031.30737,1814.62853,0.03542997239,0.931505
28/05/2022,28605.61109,1733.168435,0.0349108382,0.931505
27/05/2022,29194.91,1809.4888,0.03452502626,0.934
26/05/2022,29554.5432,1955.9631,0.03661189508,0.93368
25/05/2022,29654.5966,1992.1097,0.04019595973,0.93829
24/05/2022,29096.33019,1991.824392,0.03526086155,0.93198
23/05/2022,30295.92774,2061.146944,0.03476065805,0.9365
22/05/2022,29445.06212,1995.853839,0.03674478066,0.94675
21/05/2022,29205.28752,1981.411791,0.0343225503,0.94675
20/05/2022,30319.70837,2039.065838,0.03256451369,0.94781
19/05/2022,28696.6142,1929.1163,0.03386130558,0.94444
18/05/2022,30446.06728,2107.876242,0.03259243243,0.9529
17/05/2022,29833.0525,2031.37839,0.03576974689,0.94854
16/05/2022,31293.22239,2147.945165,0.03422744156,0.95901
15/05/2022,30076.9329,2058.8749,0.03661299915,0.96055
14/05/2022,29289.7779,2012.0259,0.03456250834,0.96055
13/05/2022,29012.3858,1958.5821,0.03198058925,0.96055
12/05/2022,29044.2593,2076.2308,0.02900785804,0.964895
11/05/2022,31000.9768,2344.8802,0.0317101312,0.94917
10/05/2022,30106.43456,2239.565182,0.0410261826,0.9486
09/05/2022,34062.894,2523.537496,0.04013473399,0.9455
08/05/2022,35478.5649,2639.7191,0.04577310718,0.948
07/05/2022,36019.5551,2697.7517,0.04795726229,0.948
06/05/2022,36571.6072,2751.9133,0.05093670387,0.94605
05/05/2022,39690.0317,2943.6787,0.05263323692,0.9512
04/05/2022,37723.63989,2784.916796,0.05787971064,0.94816
03/05/2022,38509.95277,2859.943528,0.05371015699,0.95112
02/05/2022,38465.5131,2829.069,0.05431211913,0.95131
01/05/2022,37636.02142,2734.908739,0.05478855871,0.94835
30/04/2022,38600.01985,2820.833804,0.05367091461,0.94835
29/04/2022,39746.6764,2940.3813,0.05814927642,0.9482
28/04/2022,39235.7651,2892.4452,0.0600693041,0.95154
27/04/2022,38115.3023,2814.8725,0.06045090036,0.9462
26/04/2022,40420.00524,3009.6142,0.05939345205,0.93805
25/04/2022,39464.99826,2928.665418,0.06253517514,0.93329
24/04/2022,39441.6583,2941.0767,0.06345901578,0.92598
23/04/2022,39715.1349,2968.0086,0.06372819372,0.92598
22/04/2022,40480.3508,2990.015,0.06444661761,0.92731
21/04/2022,41353.67676,3083.14093,0.06535991908,0.92233
20/04/2022,41493.8019,3106.9042,0.06596699494,0.92186
19/04/2022,40799.9436,3060.3374,0.06715000666,0.92631
18/04/2022,39695.5398,2997.2418,0.06601363432,0.92846
17/04/2022,40374.3856,3062.7604,0.06504488899,0.924695
16/04/2022,40554.4702,3047.5085,0.06861284987,0.924695
15/04/2022,39933.8888,3025.38363,0.07106679197,0.92535
14/04/2022,41131.7362,3122.8519,0.06760049715,0.92448
13/04/2022,40074.96197,3036.10395,0.06560061775,0.91872
12/04/2022,39529.55042,2986.587013,0.0624329996,0.92268
11/04/2022,42149.9799,3206.7931,0.05962364656,0.9194
10/04/2022,42760.39588,3268.050935,0.06954200358,0.91947
09/04/2022,42251.5612,3197.9921,0.0697012231,0.91947
08/04/2022,43425.24409,3233.109855,0.06427875162,0.91968
07/04/2022,43154.77454,3173.681729,0.06624373378,0.91908
06/04/2022,45479.96945,3411.694262,0.06452044201,0.91664
05/04/2022,46598.16005,3522.454431,0.07198252747,0.9162
04/04/2022,46429.49649,3523.096957,0.07271711893,0.91114
03/04/2022,45793.52919,3444.198983,0.07705972586,0.9051
02/04/2022,46249.9684,3456.4658,0.07613289118,0.9054
01/04/2022,45520.19684,3285.492609,0.07750098808,0.9054
31/03/2022,47055.99305,3387.408869,0.07710382356,0.902405
30/03/2022,47442.24333,3404.908873,0.07772180697,0.89623
29/03/2022,47086.20129,3336.272801,0.07377158073,0.902242
28/03/2022,46824.60641,3294.195743,0.07599634433,0.90959
27/03/2022,44532.13385,3149.463637,0.07855655694,0.91045
26/03/2022,44314.41581,3107.888314,0.07955265724,0.91045
25/03/2022,43997.59787,3115.563195,0.06152463939,0.90991
24/03/2022,42901.78799,3034.650592,0.06192429901,0.91006
23/03/2022,42362.02323,2971.953643,0.06129378118,0.90874
22/03/2022,41064.53843,2897.019513,0.06100598092,0.9078
21/03/2022,41219.86354,2865.824096,0.05819891474,0.90555
20/03/2022,42207.51024,2950.245385,0.05830187641,0.90395
19/03/2022,41752.50102,2941.942866,0.05946523731,0.90395
18/03/2022,40912.96043,2822.085396,0.05808153483,0.90376
17/03/2022,41115.36918,2778.745613,0.05742565436,0.89931
16/03/2022,39301.17956,2620.790469,0.05695813155,0.9091
15/03/2022,39669.01847,2596.259656,0.05616470523,0.91395
14/03/2022,37784.66665,2522.281257,0.05674692421,0.91162
13/03/2022,38803.98637,2577.750542,0.05562429649,0.91642
12/03/2022,38729.04139,2566.191612,0.05921696217,0.91642
11/03/2022,39427.62799,2617.918276,0.05590433137,0.91432
10/03/2022,41950.43524,2732.053927,0.05742943988,0.90854
09/03/2022,38741.22398,2588.655843,0.06203678822,0.9034
08/03/2022,38021.16231,2503.103464,0.05854828336,0.91888
07/03/2022,38398.93546,2569.549526,0.05631144697,0.92041
06/03/2022,39399.035,2676.7601,0.05295356111,0.913435
05/03/2022,39144.65309,2629.957405,0.05493410716,0.913435
04/03/2022,42465.00663,2852.993744,0.05351691504,0.91594
03/03/2022,43901.74614,2963.764412,0.05546659623,0.90448
02/03/2022,44404.9179,2983.4188,0.05717299924,0.90014
01/03/2022,43182.0054,2931.7687,0.05788196536,0.9004
28/02/2022,37703.77404,2635.760611,0.05635129899,0.89103
27/02/2022,39091.9507,2792.1015,0.05136178564,0.8871
26/02/2022,39226.46287,2770.631716,0.05365964391,0.8871
25/02/2022,38329.38683,2601.791716,0.05125876111,0.88829
24/02/2022,37216.40439,2591.126219,0.04807038876,0.8971
23/02/2022,38227.7774,2640.4628,0.04958436266,0.883755
22/02/2022,37060.00781,2579.544872,0.05000459392,0.8813
21/02/2022,38362.69454,2634.33081,0.04885716516,0.8815
20/02/2022,40096.00167,2768.927315,0.052746097,0.8832
19/02/2022,39991.16762,2788.020721,0.05451356765,0.8832
18/02/2022,40528.1251,2891.9721,0.05525291184,0.882765
17/02/2022,43874.0659,3126.4848,0.05538545666,0.879705
16/02/2022,44522.9589,3181.9594,0.05979771537,0.878965
15/02/2022,42550.18171,2938.568608,0.06075431206,0.8798
14/02/2022,42046.3787,2877.0377,0.05717215888,0.884675
13/02/2022,42181.8713,2920.9481,0.05865285357,0.8811
12/02/2022,42374.9792,2934.972,0.05891874855,0.8811
11/02/2022,43510.53408,3074.640969,0.05789913917,0.877195
10/02/2022,44376.4542,3246.8971,0.06262130382,0.870365
09/02/2022,44017.46576,3118.414183,0.06390757138,0.874755
08/02/2022,43837.65656,3140.523217,0.06596540171,0.875775
07/02/2022,42396.15324,3055.882417,0.06383880274,0.874625
06/02/2022,41426.2539,3020.0692,0.05645413146,0.8734
05/02/2022,41556.70335,2991.668105,0.05648855961,0.8734
04/02/2022,37282.736,2690.9014,0.05490170323,0.873155
03/02/2022,36876.007,2681.9238,0.05064006015,0.875295
02/02/2022,38699.1814,2793.2257,0.04950489092,0.885205
01/02/2022,38465.16237,2689.116436,0.04982464031,0.89003
31/01/2022,37913.2395,2605.5429,0.04939581444,0.89223
30/01/2022,38161.92909,2602.61718,0.04917591049,0.89703
29/01/2022,37741.9284,2548.5067,0.04992614923,0.89703
28/01/2022,37062.96443,2424.03063,0.04883775056,0.89625
27/01/2022,36786.69371,2466.030388,0.04758952479,0.89725
26/01/2022,36948.83937,2459.684045,0.04766059549,0.8865
25/01/2022,36637.1927,2444.3887,0.04554310067,0.886125
24/01/2022,36245.2641,2542.4014,0.0459094507,0.884125
23/01/2022,35044.33393,2411.954763,0.04912167653,0.881465
22/01/2022,36452.3925,2573.6066,0.04578724691,0.881465
21/01/2022,40721.94741,3010.655837,0.05039953505,0.881575
20/01/2022,41697.05934,3099.29253,0.0569711585,0.882395
19/01/2022,42373.5257,3171.3412,0.05867555135,0.881515
18/01/2022,42229.52722,3219.258878,0.06014120093,0.882135
17/01/2022,43072.25578,3351.399314,0.06172131387,0.876815
16/01/2022,43099.97907,3331.375193,0.06299478129,0.875955
15/01/2022,43061.11596,3312.161663,0.06395105823,0.875955
14/01/2022,42549.959,3245.7687,0.06504104883,0.876375
13/01/2022,43888.844,3373.8813,0.06180452894,0.872325
12/01/2022,42710.8475,3239.9182,0.06161771367,0.874995
11/01/2022,41835.6622,3087.9618,0.05890580436,0.880085
10/01/2022,41841.86352,3159.754601,0.05693967346,0.882955
09/01/2022,41686.15811,3096.00773,0.05973104349,0.88015
08/01/2022,41543.1601,3201.9761,0.05917377197,0.88015
07/01/2022,43136.99445,3418.008118,0.06158484458,0.881155
06/01/2022,43403.542,3554.2026,0.06464175138,0.884515
05/01/2022,45850.55626,3796.654582,0.06621678985,0.8825
04/01/2022,46412.0796,3771.4726,0.07212274739,0.885625
03/01/2022,47311.9467,3838.5395,0.07177077542,0.886115
02/01/2022,47722.9397,3777.2303,0.07334266197,0.879395
01/01/2022,46198.20378,3685.986363,0.06990463948,0.879395
31/12/2021,47139.359,3721.8755,0.06862764193,0.878975
30/12/2021,46430.48122,3640.373261,0.06983220356,0.883475
29/12/2021,47547.8655,3808.7489,0.0689532951,0.8817
28/12/2021,50667.98834,4044.256508,0.07083621617,0.883835
27/12/2021,50787.26383,4071.642379,0.07512922028,0.882574
26/12/2021,50390.38929,4099.685282,0.07422621353,0.8818
25/12/2021,50768.743,4049.1365,0.07461244714,0.8818
24/12/2021,50795.59806,4112.805045,0.07429967021,0.88407
23/12/2021,48593.0256,3984.6046,0.07486161215,0.8834
22/12/2021,48903.6213,4023.0643,0.07175063979,0.883425
21/12/2021,46911.81316,3939.558289,0.07140312286,0.88782
20/12/2021,46706.43566,3927.116629,0.0696468762,0.885545
19/12/2021,46778.2382,3963.925808,0.07107767412,0.88983
18/12/2021,46163.4033,3880.897521,0.07157530869,0.88983
17/12/2021,47646.9818,3965.1851,0.07078221201,0.88716
16/12/2021,48858.9746,4019.2212,0.07247866712,0.884145
15/12/2021,48356.78932,3867.637877,0.07425170439,0.88809
14/12/2021,46727.9998,3792.8126,0.0745534031,0.8875
13/12/2021,50071.2779,4138.943628,0.07914003777,0.885285
12/12/2021,49286.48759,4085.729265,0.0742496463,0.883645
11/12/2021,47130.0125,3910.7981,0.0738129808,0.883645
10/12/2021,47639.04474,4129.37257,0.07154069642,0.883509
09/12/2021,50460.03848,4439.345954,0.07526241503,0.886185
08/12/2021,50588.98583,4310.244505,0.0807330916,0.882625
07/12/2021,50520.54442,4358.190658,0.08031324854,0.88897
06/12/2021,49368.4935,4200.7952,0.08121450714,0.8862
05/12/2021,49220.046,4120.112139,0.07988780851,0.8839
04/12/2021,53548.269,4229.8035,0.07632363165,0.8839
03/12/2021,56489.30066,4522.420618,0.08998741671,0.884265
02/12/2021,57190.9823,4590.6256,0.09864479208,0.883915
01/12/2021,56970.0072,4637.115751,0.09563505609,0.883195
30/11/2021,57767.63041,4448.375063,0.09798538529,0.886185
